Response ID, Timeline Used Value, Timeline Used Value Decrypted, Timeline Type (TimelinesUsed), Timeline Type (User Entry), First Click Time (Seconds), Last Click Time (Seconds), Time Between First and Last Click (Seconds), Question, Video Name, Their Answer, Correct Answer, Is Correct, Time Viewing Footage
146243771, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Never
146243771, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Never
146243771, 69503, 135, Timeline 5 (Event Thumbnails), Timeline 3 (Event Blocks), -1, -1, 0, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Never
146243771, 69503, 135, Timeline 5 (Event Thumbnails), Timeline 3 (Event Blocks), -1, -1, 0, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Never
146243771, 69383, 15, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Never
146243771, 69383, 15, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Never
146243771, 69520, 152, Timeline 2 (Density Graph), Timeline 2 (Density Graph), -1, -1, 0, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Never
146243771, 69520, 152, Timeline 2 (Density Graph), Timeline 2 (Density Graph), -1, -1, 0, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Never
146217689, 69422, 54, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), -1, -1, 0, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Weekly
146217689, 69422, 54, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Weekly
146217689, 69909, 541, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: How long do these two people stay in the building?, VIRAT_S_0100, I could not find the answer within five minutes., Less than two minutes, False, Weekly
146217689, 69909, 541, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Weekly
146217689, 69373, 5, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Weekly
146217689, 69373, 5, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Weekly
146217689, 74780, 5412, Timeline 2 (Density Graph), Timeline 2 (Density Graph), -1, -1, 0, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Weekly
146217689, 74780, 5412, Timeline 2 (Density Graph), Timeline 2 (Density Graph), -1, -1, 0, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Weekly
146217689, 123491, 54123, Timeline 3 (Event Blocks), Timeline 4 (Density Graph + Event Blocks), -1, -1, 0, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Weekly
146217689, 123491, 54123, Timeline 3 (Event Blocks), Timeline 4 (Density Graph + Event Blocks), -1, -1, 0, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Weekly
146210319, 74709, 5341, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Yearly
146210319, 74709, 5341, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Yearly
146210319, 69373, 5, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: How long do these two people stay in the building?, VIRAT_S_0100, I could not find the answer within five minutes., Less than two minutes, False, Yearly
146210319, 69373, 5, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Yearly
146210319, 122780, 53412, Timeline 2 (Density Graph), Timeline 2 (Density Graph), -1, -1, 0, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Yearly
146210319, 122780, 53412, Timeline 2 (Density Graph), Timeline 2 (Density Graph), -1, -1, 0, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Yearly
146210319, 69902, 534, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), -1, -1, 0, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Yearly
146210319, 69902, 534, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), -1, -1, 0, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Yearly
146210319, 69421, 53, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), -1, -1, 0, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Yearly
146210319, 69421, 53, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), -1, -1, 0, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Yearly
146209612, 69709, 341, Timeline 1 (Base Interface), Timeline 4 (Density Graph + Event Blocks), -1, -1, 0, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Weekly
146209612, 69709, 341, Timeline 1 (Base Interface), Timeline 4 (Density Graph + Event Blocks), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Weekly
146209612, 72793, 3425, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than eight minutes, Less than two minutes, False, Weekly
146209612, 72793, 3425, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 28:20 – 28:30, 48:20 – 48:30, False, Weekly
146209612, 69371, 3, Timeline 3 (Event Blocks), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Weekly
146209612, 69371, 3, Timeline 3 (Event Blocks), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Weekly
146209612, 103619, 34251, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Weekly
146209612, 103619, 34251, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, I could not find the answer within five minutes., 50:00 – 51:00, False, Weekly
146209612, 69421, 53, Timeline 3 (Event Blocks), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Weekly
146209612, 69421, 53, Timeline 3 (Event Blocks), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Weekly
146208061, 69383, 15, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Never
146208061, 69383, 15, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 45:00 – 47:00, 43:00 – 45:00, False, Never
146208061, 69520, 152, Timeline 2 (Density Graph), Timeline 2 (Density Graph), -1, -1, 0, Task: How long do these two people stay in the building?, VIRAT_S_0100, I could not find the answer within five minutes., Less than two minutes, False, Never
146208061, 69520, 152, Timeline 2 (Density Graph), Timeline 2 (Density Graph), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Never
146208061, 70892, 1524, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), -1, -1, 0, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Never
146208061, 70892, 1524, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), -1, -1, 0, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Never
146208061, 84611, 15243, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), -1, -1, 0, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Never
146208061, 84611, 15243, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), -1, -1, 0, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Never
146208061, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 1:2:3, 2:1:3, False, Never
146208061, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), -1, -1, 0, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Never
146207901, 69413, 45, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Monthly
146207901, 69413, 45, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), -1, -1, 0, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Monthly
146207901, 69821, 453, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), -1, -1, 0, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Monthly
